ID_SNIES;Sexo;Estado Civil;Etnia;Discapacidad;Departamento Nacimiento;Programa;Facultad;Tipo Plan;Nombre Plan;PROMEDIO_1er_SEMESTRE;PROMEDIO_2do_SEMESTRE;Desertor;Semestre Ingreso;Edad Ingreso;Cantidad de materias vistas;Cantidad de cursos libres reprobados;Cantidad de cursos libres aprobados;Promedio de las materias;Cantidad de materias perdidas;Cantidad de creditos inscritos;Semestre Ubicación;Desertor Predicción;Probabilidad de deserción
12137-52602;Masculino;Soltero(a);No informa;No aplica;Cesar;arqueología;estudios del patrimonio cultural;2;arqueologia;3,99;3,59;No;2;23;54;0,0;0,0;3,859245283018868;3,0;151,0;10,0;No;0,0
12129-10839;Masculino;Soltero(a);No informa;No aplica;Valle del Cauca;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;4,49;4,42;No;2;19;83;0,0;15,0;4,572923076923077;0,0;159,0;9,0;No;0,0
10711-1111;Masculino;Soltero(a);No informa;No aplica;Boyacá;trabajo social;ciencias sociales y humanas;2;trabajo social;4,2;4,12;Si;1;18;60;0,0;4,0;4,217636363636363;1,0;161,0;10,0;Si;1,0
15493-12044;Masculino;Soltero(a);No informa;No aplica;Boyacá;antropología;ciencias sociales y humanas;2;antropologia;3,53;4,04;No;1;17;28;0,0;0,0;3,6889285714285713;0,0;70,0;4,0;No;0,0
12255-1117;Masculino;Soltero(a);No informa;No aplica;Boyacá;contaduría pública;contaduría pública;2;contaduria publica;3,84;3,56;No;1;17;74;0,0;4,0;3,974;1,0;176,0;10,0;No;0,0
10717-1114;Masculino;Soltero(a);No informa;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;4,04;3,96;No;1;18;82;0,0;5,0;3,944666666666667;5,0;185,0;10,0;No;0,0
2892-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,07;4,21;No;1;17;40;0,0;6,0;3,6163636363636367;6,0;0,0;12,0;No;0,0
2861-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,27;4,34;No;1;17;38;0,0;3,0;3,8284375;7,0;0,0;12,0;No;0,0
4018-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;3,92;4,0;No;2;17;48;0,0;7,0;3,94;1,0;0,0;14,0;No;0,0
2932-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;3,92;3,92;No;1;16;38;0,0;3,0;3,3817142857142857;10,0;0,0;12,0;No;0,0
2845-1110;Masculino;Soltero(a);No informa;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,03;3,52;No;1;18;54;0,0;5,0;3,3080851063829786;13,0;121,0;5,0;No;0,0
2903-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,85;3,0;No;1;17;36;0,0;2,0;3,4903030303030307;8,0;0,0;12,0;No;0,0
10843-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;3,67;3,34;No;1;16;20;0,0;0,0;2,6125;10,0;0,0;12,0;No;0,0
11555-10839;Masculino;Soltero(a);No informa;No aplica;Boyacá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;4,29;4,15;No;1;18;74;0,0;14,0;4,38084745762712;0,0;138,0;9,0;No;0,0
15462-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;4,13;3,44;No;1;16;21;0,0;1,0;3,8215;1,0;0,0;2,0;No;0,0
15526-1112;Masculino;Soltero(a);No pertenece;No aplica;Casanare;derecho;derecho;1;derecho;3,13;0,0;No;2;17;14;0,0;3,0;3,130909090909091;4,0;0,0;1,0;No;0,0
2943-1110;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,0;3,88;No;1;17;57;0,0;6,0;3,838235294117647;3,0;127,0;7,0;No;0,0
15490-1114;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;3,53;3,53;No;1;16;16;0,0;0,0;3,555;3,0;33,0;2,0;No;0,0
15523-1113;Masculino;Soltero(a);No informa;No aplica;Boyacá;economía;economía;2;economia;3,51;0,0;Si;1;17;8;0,0;2,0;3,5766666666666667;1,0;15,0;1,0;Si;1,0
15523-1114;Masculino;Soltero(a);No informa;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;0,81;0,0;Si;2;18;11;0,0;3,0;0,80625;8,0;16,0;1,0;No;0,0
10835-1114;Masculino;Soltero(a);No informa;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;4,3;3,85;No;1;19;89;0,0;13,0;4,069295774647888;3,0;182,0;10,0;No;0,0
3995-1117;Masculino;Soltero(a);No informa;No aplica;Boyacá;contaduría pública;contaduría pública;2;contaduria publica;3,96;3,78;No;2;17;55;0,0;0,0;4,087037037037037;0,0;137,0;9,0;No;0,0
2902-1110;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,25;4,22;No;1;17;60;0,0;6,0;4,300185185185185;0,0;137,0;7,0;No;0,0
3780-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;3,12;3,57;No;1;18;46;0,0;2,0;3,223181818181818;16,0;0,0;13,0;No;0,0
3505-10839;Masculino;Soltero(a);No informa;No aplica;Casanare;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;3,67;3,41;No;2;19;13;0,0;0,0;3,0461538461538464;4,0;27,0;2,0;Si;1,0
7084-1112;Masculino;Soltero(a);No informa;No aplica;Valle del Cauca;derecho;derecho;1;derecho;4,05;3,96;No;1;17;41;0,0;0,0;3,508181818181818;7,0;0,0;15,0;No;0,0
3792-1113;Masculino;Soltero(a);No informa;No aplica;Boyacá;economía;economía;2;economia;3,53;2,97;No;1;17;60;0,0;2,0;3,9470689655172415;3,0;184,0;8,0;No;0,0
10919-1112;Masculino;Soltero(a);No pertenece;No aplica;Cesar;derecho;derecho;1;derecho;3,86;3,64;Si;1;17;29;0,0;4,0;2,8996;10,0;0,0;12,0;Si;1,0
15492-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;2,58;0,0;Si;1;17;14;0,0;3,0;2,58;6,0;0,0;1,0;Si;1,0
3993-1115;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;4,06;3,69;No;1;17;54;0,0;4,0;4,123;1,0;118,0;8,0;No;0,0
8458-1112;Masculino;Soltero(a);No informa;No aplica;Santander;derecho;derecho;1;derecho;4,23;3,91;No;2;18;59;0,0;4,0;3,704181818181818;11,0;0,0;15,0;No;0,0
2849-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,49;3,93;No;1;16;49;0,0;2,0;3,5343181818181817;8,0;0,0;13,0;No;0,0
3985-1116;Masculino;Soltero(a);No informa;No aplica;Santander;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,61;3,64;No;1;17;89;0,0;7,0;3,6833333333333336;9,0;171,0;10,0;No;0,0
10027-1116;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,0;3,62;No;1;19;67;0,0;8,0;3,5620338983050845;4,0;123,0;9,0;No;0,0
12383-12046;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;psicología;ciencias sociales y humanas;2;psicologia;4,41;4,08;No;1;19;42;0,0;0,0;4,211219512195122;0,0;108,0;6,0;No;0,0
15516-52602;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;arqueología;estudios del patrimonio cultural;2;arqueologia;3,97;3,78;No;1;16;15;0,0;0,0;3,882;1,0;30,0;2,0;No;0,0
11173-12044;Masculino;Soltero(a);No informa;No aplica;Boyacá;antropología;ciencias sociales y humanas;2;antropologia;3,6;3,08;No;1;19;48;0,0;0,0;3,032291666666667;15,0;129,0;6,0;No;0,0
2933-1116;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,62;3,96;No;1;17;79;1,0;8,0;4,033333333333333;0,0;147,0;10,0;No;0,0
5191-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,47;3,83;Si;2;17;70;0,0;8,0;3,658064516129032;8,0;0,0;15,0;Si;1,0
3902-1117;Masculino;Soltero(a);No informa;No aplica;Boyacá;contaduría pública;contaduría pública;2;contaduria publica;3,43;3,19;No;1;18;107;0,0;0,0;3,253831775700935;13,0;241,0;6,0;No;0,0
14508-10839;Masculino;Soltero(a);No pertenece;No aplica;Cundinamarca;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;3,35;0,0;No;1;17;10;0,0;0,0;3,035;4,0;21,0;1,0;No;0,0
2901-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;3,64;3,05;Si;1;18;16;0,0;0,0;2,57;11,0;0,0;12,0;Si;1,0
13577-1116;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,1;0,0;Si;2;18;7;0,0;0,0;3,1;2,0;14,0;1,0;Si;1,0
9725-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,34;3,14;No;1;17;57;0,0;0,0;3,2243636363636363;16,0;0,0;15,0;No;0,0
4413-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,55;3,45;No;2;17;40;0,0;0,0;3,172051282051282;11,0;0,0;13,0;No;0,0
11817-1116;Masculino;Soltero(a);No pertenece;No aplica;Meta;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;4,38;4,29;No;2;21;63;0,0;6,0;4,108245614035088;0,0;119,0;8,0;No;0,0
15527-10839;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;0,96;0,0;Si;1;18;8;0,0;0,0;0,955;8,0;16,0;1,0;Si;1,0
2852-1114;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;3,91;4,49;No;1;17;70;0,0;3,0;3,95439393939394;1,0;151,0;6,0;No;0,0
2850-1116;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;4,15;4,47;No;1;17;69;0,0;8,0;4,247213114754098;0,0;131,0;9,0;No;0,0
2862-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,24;3,83;No;1;17;36;0,0;9,0;3,2903846153846152;9,0;0,0;12,0;No;0,0
11507-1112;Masculino;Soltero(a);No informa;No aplica;Santander;derecho;derecho;1;derecho;4,26;4,1;No;1;16;25;0,0;0,0;3,446;6,0;0,0;12,0;No;0,0
10724-1110;Masculino;Soltero(a);No informa;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,49;3,65;Si;1;19;70;0,0;6,0;3,37078125;14,0;165,0;8,0;Si;1,0
12553-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,27;4,42;No;1;18;35;0,0;1,0;3,810882352941176;6,0;0,0;12,0;No;0,0
15467-52602;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;arqueología;estudios del patrimonio cultural;2;arqueologia;1,73;0,0;No;2;17;8;0,0;0,0;1,73125;6,0;16,0;1,0;No;0,0
2858-10839;Masculino;Soltero(a);No informa;No aplica;Boyacá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;4,04;3,42;No;2;18;24;0,0;1,0;3,3439130434782607;6,0;51,0;4,0;No;0,0
2922-1114;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;4,02;4,2;No;1;16;66;1,0;5,0;4,167068965517242;0,0;132,0;6,0;No;0,0
9557-1117;Masculino;Soltero(a);No informa;No aplica;Tolima;contaduría pública;contaduría pública;2;contaduria publica;3,63;3,49;No;2;18;69;0,0;3,0;3,838333333333333;7,0;166,0;9,0;No;0,0
5147-1113;Masculino;Soltero(a);No informa;No aplica;Boyacá;economía;economía;2;economia;3,99;3,73;No;1;20;35;0,0;0,0;3,616969696969697;5,0;97,0;6,0;No;0,0
15500-110032;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;ciencia de datos;dirección de matemáticas;2;ciencia de datos;3,91;3,47;No;1;18;14;0,0;2,0;3,7191666666666663;2,0;32,0;2,0;No;0,0
13594-1113;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;economía;economía;2;economia;3,39;0,0;No;1;20;7;0,0;0,0;3,4385714285714286;1,0;18,0;1,0;No;0,0
10763-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,53;3,46;No;2;18;43;0,0;1,0;3,841463414634146;3,0;0,0;15,0;No;0,0
2875-1115;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;3,77;3,81;No;2;17;48;0,0;4,0;4,231951219512195;0,0;106,0;8,0;No;0,0
2988-1111;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;trabajo social;ciencias sociales y humanas;2;trabajo social;4,28;4,52;No;1;17;49;0,0;0,0;4,298979591836734;1,0;135,0;8,0;No;0,0
2859-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;4,19;4,37;No;1;16;51;0,0;4,0;3,931777777777778;7,0;0,0;13,0;No;0,0
15463-10839;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;gobierno y relaciones internacionales;3,5;3,61;No;2;18;8;0,0;0,0;3,49625;0,0;16,0;1,0;No;0,0
13584-11737;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;sociología;ciencias sociales y humanas;2;sociologia;2,78;3,28;No;2;19;20;0,0;0,0;3,1805263157894736;3,0;52,0;3,0;No;0,0
3161-1110;Masculino;Soltero(a);No pertenece;No aplica;Cundinamarca;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,99;4,06;No;2;18;61;0,0;6,0;4,20925925925926;0,0;156,0;8,0;No;0,0
15973-1115;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;4,04;3,81;No;1;20;18;0,0;0,0;3,9522222222222223;0,0;35,0;2,0;No;0,0
8285-1115;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;4,1;3,94;No;1;22;55;0,0;1,0;4,044905660377358;1,0;141,0;9,0;No;0,0
2856-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,19;4,4;No;1;18;32;0,0;8,0;3,744166666666666;6,0;0,0;12,0;No;0,0
10819-1110;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,4;4,45;No;1;17;39;0,0;0,0;4,167368421052632;0,0;87,0;6,0;No;0,0
15517-1110;Masculino;Soltero(a);No pertenece;No aplica;Caldas;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,64;4,64;No;1;18;16;0,0;0,0;4,594285714285713;0,0;33,0;2,0;No;0,0
10731-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,33;4,65;No;1;16;28;0,0;4,0;3,8818181818181823;6,0;0,0;12,0;No;0,0
15508-1113;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;economía;economía;2;economia;4,03;3,63;No;2;17;8;0,0;2,0;3,9966666666666666;0,0;15,0;1,0;No;0,0
10728-1114;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;4,04;3,96;No;1;17;50;0,0;1,0;4,0775;1,0;105,0;6,0;No;0,0
15501-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,7;0,0;No;2;18;18;0,0;6,0;3,703333333333333;2,0;0,0;1,0;Si;1,0
7297-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,43;3,62;No;1;18;47;0,0;4,0;3,817674418604651;3,0;0,0;15,0;Si;1,0
2982-1114;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;finanzas y relaciones internacionales;4,31;4,72;No;1;16;69;0,0;2,0;4,467692307692308;0,0;151,0;6,0;No;0,0
2924-1113;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;economía;economía;2;economia;4,02;3,87;No;1;16;46;0,0;1,0;3,974444444444445;0,0;144,0;8,0;No;0,0
15487-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,29;0,0;Si;1;16;14;0,0;3,0;3,287272727272728;3,0;0,0;1,0;Si;1,0
2973-12048;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;historia;ciencias sociales y humanas;2;historia;4,31;4,3;No;1;17;75;0,0;0,0;4,226571428571429;0,0;216,0;9,0;No;0,0
12470-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;4,02;4,16;No;1;19;44;0,0;7,0;3,3619444444444446;10,0;0,0;12,0;No;0,0
12398-1115;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;4,04;4,0;No;2;17;50;0,0;2,0;4,2004255319148935;0,0;101,0;7,0;No;0,0
12534-52602;Masculino;Soltero(a);No pertenece;No aplica;Cundinamarca;arqueología;estudios del patrimonio cultural;2;arqueologia;3,88;3,93;No;1;18;49;0,0;0,0;3,7975;4,0;112,0;7,0;No;0,0
15597-12046;Masculino;Soltero(a);No informa;No aplica;Cundinamarca;psicología;ciencias sociales y humanas;2;psicologia;4,04;4,07;No;1;17;15;0,0;0,0;4,050666666666666;0,0;36,0;2,0;No;0,0
3449-1116;Masculino;Soltero(a);No pertenece;No aplica;Tolima;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,99;4,33;No;2;18;45;0,0;2,0;4,230232558139535;0,0;83,0;5,0;No;0,0
12399-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,11;4,19;No;2;17;25;0,0;0,0;3,433478260869565;8,0;0,0;12,0;No;0,0
2871-1110;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;3,82;3,27;No;1;18;36;0,0;0,0;3,393611111111112;8,0;81,0;5,0;No;0,0
15766-1116;Masculino;Soltero(a);No pertenece;No aplica;Santander;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,42;3,32;No;1;18;17;0,0;0,0;3,384117647058824;4,0;32,0;2,0;No;0,0
2931-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,74;3,76;Si;1;17;27;0,0;0,0;3,071851851851852;11,0;0,0;12,0;Si;1,0
15529-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,13;4,13;No;1;17;26;0,0;6,0;4,1325;0,0;0,0;2,0;No;0,0
3170-1112;Masculino;Soltero(a);No pertenece;No aplica;Huila;derecho;derecho;1;derecho;3,76;1,95;Si;1;17;16;0,0;0,0;2,0675;12,0;0,0;12,0;Si;1,0
11553-1115;Masculino;Soltero(a);No informa;No aplica;Antioquia;administración de empresas ;administración de empresas;2;administracion de empresas;3,64;3,69;No;2;20;55;0,0;3,0;3,7619607843137257;2,0;122,0;8,0;No;0,0
4815-1116;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,62;3,78;No;1;17;65;1,0;7,0;3,9766666666666666;1,0;117,0;10,0;No;0,0
15522-1116;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,75;0,0;No;1;17;7;0,0;0,0;3,7457142857142856;1,0;14,0;1,0;No;0,0
10774-1110;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;comunicacion social y periodismo;4,35;4,31;No;1;16;39;0,0;0,0;4,129189189189189;0,0;87,0;6,0;No;0,0
12493-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,8;4,24;No;2;17;42;0,0;1,0;4,045384615384616;2,0;0,0;13,0;No;0,0
2909-1115;Masculino;Soltero(a);No informa;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;4,03;4,34;No;1;17;52;0,0;2,0;4,1168000000000005;0,0;117,0;8,0;No;0,0
2977-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,57;4,32;No;1;17;36;0,0;2,0;3,88483870967742;6,0;0,0;12,0;No;0,0
14408-1112;Masculino;Soltero(a);No informa;No aplica;Cundinamarca;derecho;derecho;1;derecho;2,14;0,0;No;1;18;17;0,0;6,0;2,139090909090909;8,0;0,0;1,0;No;0,0
2891-1116;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;admon. empresas turisticas y hoteleras;3,93;4,0;No;1;17;76;1,0;4,0;4,166716417910448;1,0;151,0;10,0;No;0,0
4028-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,34;3,71;No;1;19;49;0,0;0,0;3,35;12,0;0,0;13,0;No;0,0
15622-1115;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;administración de empresas ;administración de empresas;2;administracion de empresas;4,34;4,17;No;1;16;36;0,0;0,0;4,188611111111111;1,0;70,0;4,0;No;0,0
3401-1112;Masculino;Soltero(a);No pertenece;No aplica;Sucre;derecho;derecho;1;derecho;3,89;4,12;No;1;17;39;0,0;4,0;3,524;7,0;0,0;12,0;No;0,0
15796-12046;Masculino;Soltero(a);No informa;No aplica;Sucre;psicología;ciencias sociales y humanas;2;psicologia;4,37;4,55;No;1;16;15;0,0;0,0;4,480714285714286;0,0;36,0;2,0;No;0,0
3339-1112;Masculino;Soltero(a);No pertenece;No aplica;Santander;derecho;derecho;1;derecho;3,94;3,75;No;1;16;44;0,0;5,0;3,286578947368421;7,0;0,0;11,0;No;0,0
3915-1112;Masculino;Soltero(a);No informa;No aplica;Boyacá;derecho;derecho;1;derecho;3,81;4,31;No;1;16;47;0,0;0,0;3,7626086956521743;7,0;0,0;13,0;No;0,0
15509-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;4,68;4,82;No;1;17;26;0,0;6,0;4,695882352941176;0,0;0,0;2,0;No;0,0
15485-1112;Masculino;Soltero(a);No pertenece;No aplica;Boyacá;derecho;derecho;1;derecho;3,06;0,0;Si;1;17;16;0,0;5,0;3,0645454545454545;5,0;0,0;1,0;Si;1,0
