Sexo;Estado Civil;Discapacidad;Departamento Nacimiento;Programa;Facultad;Tipo Plan;PROMEDIO_1er_SEMESTRE;PROMEDIO_2do_SEMESTRE;Desertor;Cantidad de materias vistas;Promedio de las materias;Cantidad de materias perdidas;Cantidad de creditos inscritos;Semestre Ubicación
Masculino;Soltero(a);No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.32;3.85;No;78;3.965945945945946;2.0;179.0;10.0
Masculino;Soltero(a);No aplica;Boyacá;trabajo social;ciencias sociales y humanas;2;4.0;3.62;No;15;3.757692307692308;0.0;31.0;2.0
Masculino;Soltero(a);No aplica;Boyacá;economía;economía;2;3.91;3.69;No;47;4.23590909090909;0.0;162.0;9.0
Masculino;Soltero(a);No aplica;Boyacá;economía;economía;2;3.89;3.14;No;13;3.4646153846153847;2.0;33.0;2.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;3.32;3.58;No;53;3.488;6.0;0.0;14.0
Masculino;Soltero(a);No aplica;Boyacá;psicología;ciencias sociales y humanas;2;4.28;3.92;No;56;4.089107142857143;1.0;142.0;8.0
Masculino;Soltero(a);No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.21;4.23;No;80;4.190819672131148;0.0;145.0;8.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;3.92;4.51;No;50;4.090714285714286;7.0;0.0;13.0
Masculino;Soltero(a);No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.07;3.89;No;55;3.8874509803921566;2.0;101.0;6.0
Masculino;Soltero(a);No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.2;4.08;No;55;3.9980392156862745;0.0;101.0;6.0
Masculino;Soltero(a);No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.26;4.03;No;54;4.211458333333334;0.0;103.0;6.0
Masculino;Soltero(a);No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;4.55;4.07;No;39;3.853947368421052;2.0;87.0;6.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;3.32;3.97;No;50;3.4279166666666665;10.0;0.0;13.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;4.05;4.06;No;39;3.444857142857143;8.0;0.0;12.0
Masculino;Soltero(a);No aplica;Santander;contaduría pública;contaduría pública;2;4.18;3.8;No;72;4.143538461538461;1.0;170.0;10.0
Masculino;Soltero(a);No aplica;Cundinamarca;trabajo social;ciencias sociales y humanas;2;4.01;0.0;Si;7;3.981428571428571;0.0;16.0;1.0
Masculino;Soltero(a);No aplica;Cundinamarca;comunicación social - periodismo;comunicación social;2;4.11;4.21;No;16;4.09;2.0;33.0;2.0
Masculino;Soltero(a);No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.08;3.89;No;48;3.940208333333333;0.0;103.0;6.0
Masculino;Soltero(a);No aplica;Boyacá;psicología;ciencias sociales y humanas;2;4.1;4.17;No;42;4.0842857142857145;0.0;108.0;6.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;4.0;3.48;Si;48;3.6670454545454554;4.0;0.0;14.0
Masculino;Soltero(a);No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.21;4.28;No;76;4.371764705882352;0.0;143.0;9.0
Masculino;Soltero(a);No aplica;Boyacá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.92;3.42;No;35;3.4506451612903226;4.0;68.0;4.0
Masculino;Soltero(a);No aplica;Boyacá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.55;0.0;Si;8;3.085;4.0;18.0;1.0
Masculino;Soltero(a);No aplica;Boyacá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.76;3.79;No;68;3.903650793650794;1.0;130.0;8.0
Masculino;Soltero(a);No aplica;Boyacá;psicología;ciencias sociales y humanas;2;3.95;3.89;No;22;3.9918181818181817;0.0;54.0;3.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;3.97;3.73;Si;41;4.018461538461539;0.0;0.0;15.0
Masculino;Soltero(a);No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;4.03;4.33;No;61;4.347272727272727;0.0;156.0;9.0
Masculino;Soltero(a);No aplica;Boyacá;derecho;derecho;1;3.67;4.14;No;50;3.5538636363636367;7.0;0.0;13.0
Masculino;Soltero(a);No aplica;Boyacá;comunicación social - periodismo;comunicación social;2;3.98;3.33;No;62;4.055636363636364;1.0;159.0;8.0
Masculino;Soltero(a);No aplica;Caquetá;administración de empresas ;administración de empresas;2;4.42;4.23;No;41;3.848684210526316;2.0;84.0;8.0
Masculino;Soltero(a);No aplica;Caquetá;administración de empresas ;administración de empresas;2;3.95;3.74;No;57;3.994716981132076;1.0;115.0;8.0
Masculino;Soltero(a);No aplica;Tolima;derecho;derecho;1;4.46;4.64;No;41;3.604848484848485;8.0;0.0;12.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.48;3.45;No;50;3.3355102040816327;11.0;0.0;15.0
Masculino;Soltero(a);No aplica;Caquetá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.55;3.67;Si;67;3.451363636363636;14.0;157.0;9.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.11;3.65;No;42;2.830952380952381;20.0;0.0;13.0
Masculino;Soltero(a);No aplica;Caquetá;sociología;ciencias sociales y humanas;2;3.9;3.63;No;26;3.675769230769231;2.0;67.0;4.0
Masculino;Soltero(a);No aplica;Cauca;derecho;derecho;1;3.43;4.2;No;58;3.456382978723404;12.0;0.0;13.0
Masculino;Soltero(a);No aplica;Cauca;trabajo social;ciencias sociales y humanas;2;3.73;3.8;No;54;3.898148148148149;0.0;148.0;9.0
Masculino;Soltero(a);No aplica;Cauca;historia;ciencias sociales y humanas;2;3.8;3.61;Si;59;3.818965517241379;0.0;169.0;10.0
Masculino;Soltero(a);No aplica;Caquetá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.97;3.76;No;79;3.9676811594202896;2.0;146.0;9.0
Masculino;Soltero(a);No aplica;Caquetá;comunicación social - periodismo;comunicación social;2;4.01;3.61;No;55;3.856734693877551;4.0;122.0;7.0
Masculino;Soltero(a);No aplica;Caquetá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.92;3.77;No;46;3.875581395348837;1.0;83.0;5.0
Masculino;Soltero(a);No aplica;Caquetá;comunicación social - periodismo;comunicación social;2;3.66;3.86;No;61;4.087037037037037;1.0;140.0;8.0
Masculino;Soltero(a);No aplica;Caquetá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.35;3.76;No;83;3.993924050632911;4.0;184.0;10.0
Masculino;Soltero(a);No aplica;Huila;derecho;derecho;1;3.67;1.64;No;13;3.673333333333333;1.0;0.0;1.0
Masculino;Soltero(a);No aplica;Meta;derecho;derecho;1;4.3;1.9;No;11;4.229;0.0;0.0;1.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.7;3.4;No;30;3.274666666666667;9.0;0.0;3.0
Masculino;Soltero(a);No aplica;Caquetá;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.83;3.64;No;17;3.7411764705882353;1.0;32.0;2.0
Masculino;Soltero(a);No aplica;Meta;derecho;derecho;1;3.72;3.94;No;49;3.747179487179487;0.0;0.0;14.0
Masculino;Soltero(a);No aplica;Caquetá;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.9;3.68;No;28;3.8041666666666663;1.0;51.0;3.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.57;3.22;No;54;3.448823529411765;12.0;0.0;14.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.63;3.36;No;24;3.5115000000000003;3.0;0.0;2.0
Masculino;Soltero(a);No aplica;Caquetá;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.07;4.09;No;79;4.343194444444444;0.0;173.0;10.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.74;3.38;No;42;3.8063414634146335;1.0;0.0;15.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.69;3.69;No;44;3.630769230769231;1.0;0.0;14.0
Masculino;Soltero(a);No aplica;Caquetá;psicología;ciencias sociales y humanas;2;3.93;4.26;No;37;4.058918918918919;1.0;91.0;5.0
Masculino;Soltero(a);No aplica;Cesar;derecho;derecho;1;3.25;3.48;Si;58;3.5219642857142857;10.0;0.0;15.0
Masculino;Soltero(a);No aplica;Caquetá;derecho;derecho;1;3.75;3.84;No;21;3.723157894736842;1.0;0.0;2.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;4.38;4.46;No;25;4.354166666666667;0.0;0.0;4.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;3.51;3.33;Si;52;3.3646938775510207;10.0;0.0;14.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;4.06;3.71;No;20;3.902;1.0;0.0;2.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;3.6;3.55;No;24;3.5123809523809526;3.0;0.0;2.0
Masculino;Soltero(a);No aplica;Cundinamarca;derecho;derecho;1;4.17;4.0;No;25;3.378;6.0;0.0;12.0
Masculino;Soltero(a);No aplica;Chocó;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;3.7;3.8;No;28;3.882222222222222;2.0;52.0;3.0
Masculino;Soltero(a);No aplica;Chocó;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.65;3.1;No;16;3.42375;2.0;33.0;2.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;2.88;0.0;No;24;3.097727272727273;10.0;0.0;2.0
Masculino;Soltero(a);No aplica;Chocó;economía;economía;2;3.64;2.88;No;52;3.6413461538461536;7.0;178.0;8.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;4.15;3.87;No;41;3.510277777777778;10.0;0.0;12.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;4.01;4.01;No;45;3.9169047619047617;4.0;0.0;14.0
Masculino;Soltero(a);No aplica;Chocó;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.88;3.4;No;16;3.678125;2.0;34.0;2.0
Masculino;Soltero(a);No aplica;Chocó;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.14;3.9;No;18;4.014705882352941;0.0;32.0;2.0
Masculino;Soltero(a);No aplica;Chocó;derecho;derecho;1;3.81;3.31;No;40;3.515;4.0;0.0;3.0
Masculino;Soltero(a);No aplica;Córdoba;economía;economía;2;4.42;4.46;No;32;4.353870967741935;0.0;90.0;6.0
Masculino;Soltero(a);No aplica;Tolima;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.05;3.76;No;36;3.965;0.0;68.0;4.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.53;3.55;No;65;3.782950819672131;8.0;0.0;15.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.13;4.24;Si;55;3.7970454545454544;6.0;0.0;14.0
Masculino;Soltero(a);No aplica;Córdoba;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.97;3.94;No;56;3.7386046511627904;4.0;111.0;5.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.47;3.49;No;47;3.5325531914893618;7.0;0.0;15.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.8;3.83;No;23;3.8135;0.0;0.0;2.0
Masculino;Soltero(a);No aplica;Cundinamarca;derecho;derecho;1;3.95;4.1;No;23;3.5069565217391303;4.0;0.0;12.0
Masculino;Soltero(a);No aplica;Sucre;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.11;3.9;No;32;3.957741935483871;3.0;69.0;5.0
Masculino;Soltero(a);No aplica;Cesar;comunicación social - periodismo;comunicación social;2;3.82;3.84;No;62;4.21962962962963;1.0;158.0;8.0
Masculino;Soltero(a);No aplica;Córdoba;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.36;4.3;No;16;4.315625;0.0;33.0;2.0
Masculino;Soltero(a);No aplica;Córdoba;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.55;4.26;No;32;4.350333333333333;0.0;68.0;6.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.04;3.55;No;38;3.2392307692307694;8.0;0.0;12.0
Masculino;Soltero(a);No aplica;Tolima;derecho;derecho;1;4.19;4.22;No;51;4.0616666666666665;5.0;0.0;14.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.66;0.0;No;12;3.658181818181818;0.0;0.0;1.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.64;4.77;No;42;3.887333333333333;7.0;0.0;12.0
Masculino;Soltero(a);No aplica;Córdoba;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.85;3.29;No;45;3.618571428571428;5.0;91.0;5.0
Masculino;Soltero(a);No aplica;Córdoba;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.68;3.77;No;21;3.547;1.0;44.0;5.0
Masculino;Soltero(a);No aplica;Magdalena;derecho;derecho;1;3.87;3.45;No;26;3.0696153846153846;9.0;0.0;12.0
Masculino;Soltero(a);No aplica;Magdalena;derecho;derecho;1;3.98;3.76;No;20;3.4705;6.0;0.0;3.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.51;3.5;No;28;3.395925925925926;3.0;0.0;4.0
Masculino;Soltero(a);No aplica;Córdoba;ciencia de datos;dirección de matemáticas;2;3.41;3.38;No;20;3.545555555555556;2.0;50.0;3.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.41;4.19;No;28;3.66625;6.0;0.0;12.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.36;0.0;No;13;3.355;3.0;0.0;1.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.38;3.22;No;23;3.31;5.0;0.0;2.0
Masculino;Soltero(a);No aplica;Risaralda;derecho;derecho;1;3.67;3.57;No;37;3.395405405405405;8.0;0.0;15.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.86;3.82;No;34;3.295294117647059;8.0;0.0;12.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.86;3.45;No;30;3.148333333333333;8.0;0.0;12.0
Masculino;Soltero(a);No aplica;Santander;administración de empresas ;administración de empresas;2;4.17;4.4;No;27;4.298888888888889;0.0;53.0;3.0
Masculino;Soltero(a);No aplica;Córdoba;administración de empresas ;administración de empresas;2;3.73;3.67;No;48;4.033777777777778;0.0;122.0;9.0
Masculino;Soltero(a);No aplica;Córdoba;comunicación social - periodismo;comunicación social;2;3.75;4.14;No;54;3.8841666666666663;5.0;119.0;6.0
Masculino;Soltero(a);No aplica;Cesar;trabajo social;ciencias sociales y humanas;2;3.57;3.61;No;59;3.8022033898305088;4.0;166.0;9.0
Masculino;Soltero(a);No aplica;Magdalena;derecho;derecho;1;3.65;3.87;No;44;3.7954761904761902;5.0;0.0;15.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.31;4.25;No;54;3.8004255319148936;6.0;0.0;14.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.36;4.31;No;54;4.152894736842105;4.0;0.0;14.0
Masculino;Soltero(a);No aplica;Córdoba;economía;economía;2;3.19;3.23;No;56;3.545660377358491;7.0;169.0;8.0
Masculino;Soltero(a);No aplica;Córdoba;administración de empresas ;administración de empresas;2;3.89;3.91;No;53;4.10078431372549;0.0;133.0;9.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.2;3.92;No;22;4.0725;0.0;0.0;2.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.47;3.51;No;39;2.9226470588235296;16.0;0.0;13.0
Masculino;Soltero(a);No aplica;Huila;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.6;3.57;No;87;3.849873417721519;5.0;185.0;10.0
Masculino;Soltero(a);No aplica;Córdoba;administración de empresas ;administración de empresas;2;3.92;3.77;No;18;3.8727777777777774;0.0;35.0;2.0
Masculino;Soltero(a);No aplica;Cundinamarca;administración de empresas turísticas y hoteleras;administración de empresas turísticas y hoteleras;2;4.31;4.23;No;49;4.145106382978724;0.0;89.0;5.0
Masculino;Soltero(a);No aplica;Córdoba;administración de empresas ;administración de empresas;2;3.51;3.26;No;56;3.662264150943396;4.0;138.0;9.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;3.51;0.0;Si;16;1.681875;12.0;0.0;12.0
Masculino;Soltero(a);No aplica;Córdoba;comunicación social - periodismo;comunicación social;2;3.6;4.08;No;51;3.755909090909091;6.0;107.0;6.0
Masculino;Soltero(a);No aplica;Córdoba;derecho;derecho;1;4.14;4.03;No;24;2.566521739130435;13.0;0.0;12.0
Masculino;Soltero(a);No aplica;Guainía;contaduría pública;contaduría pública;2;2.79;0.0;No;8;2.80375;5.0;17.0;1.0
Masculino;Soltero(a);No aplica;Guainía;arqueología;estudios del patrimonio cultural;2;3.78;3.71;No;8;3.775;1.0;16.0;1.0
Masculino;Soltero(a);No aplica;Guainía;trabajo social;ciencias sociales y humanas;2;3.54;3.58;No;17;2.744117647058824;8.0;63.0;10.0
Masculino;Soltero(a);No aplica;Guainía;sociología;ciencias sociales y humanas;2;4.01;3.67;No;61;3.8831147540983606;2.0;178.0;10.0
Masculino;Soltero(a);No aplica;Guainía;antropología;ciencias sociales y humanas;2;3.91;4.04;No;35;3.8802857142857134;2.0;87.0;5.0
Masculino;Soltero(a);No aplica;Guainía;trabajo social;ciencias sociales y humanas;2;4.38;4.24;No;31;4.3310344827586205;0.0;83.0;5.0
Masculino;Soltero(a);No aplica;Guainía;psicología;ciencias sociales y humanas;2;3.6;3.96;No;69;3.7789705882352944;3.0;197.0;10.0
Masculino;Soltero(a);No aplica;Guainía;economía;economía;2;3.62;3.72;No;27;3.31925925925926;4.0;71.0;3.0
Masculino;Soltero(a);No aplica;Norte de Santander;comunicación social - periodismo;comunicación social;2;4.26;4.45;No;39;4.295789473684211;0.0;87.0;6.0
Masculino;Soltero(a);No aplica;Norte de Santander;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.37;4.17;No;32;4.3580000000000005;0.0;68.0;6.0
Masculino;Soltero(a);No aplica;Norte de Santander;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.85;3.84;No;74;3.8207462686567166;7.0;152.0;5.0
Masculino;Soltero(a);No aplica;Norte de Santander;derecho;derecho;1;4.04;3.83;No;34;3.855714285714285;2.0;0.0;3.0
Masculino;Soltero(a);No aplica;Guainía;contaduría pública;contaduría pública;2;3.4;3.5;No;15;3.152;4.0;32.0;1.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.77;3.95;No;52;3.9207894736842106;0.0;0.0;14.0
Masculino;Soltero(a);No aplica;Nariño;contaduría pública;contaduría pública;2;2.82;0.0;Si;8;2.82625;6.0;17.0;1.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;4.08;4.31;No;32;3.625833333333333;6.0;0.0;12.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;4.1;3.78;Si;49;3.904318181818182;5.0;0.0;14.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.74;3.58;No;28;3.106666666666667;9.0;0.0;12.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.5;3.34;Si;43;3.467857142857143;9.0;0.0;15.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.73;3.94;No;42;3.956216216216216;1.0;0.0;13.0
Masculino;Soltero(a);No aplica;Nariño;contaduría pública;contaduría pública;2;3.77;3.54;No;70;3.9514492753623194;2.0;179.0;10.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.77;3.86;No;43;3.99325;0.0;0.0;15.0
Masculino;Soltero(a);No aplica;Nariño;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.3;4.73;No;53;4.389302325581395;0.0;101.0;6.0
Masculino;Soltero(a);No aplica;Sucre;derecho;derecho;1;3.57;3.59;No;51;3.383695652173913;9.0;0.0;14.0
Masculino;Soltero(a);No aplica;Nariño;comunicación social - periodismo;comunicación social;2;4.44;3.95;No;16;4.1825;1.0;33.0;2.0
Masculino;Soltero(a);No aplica;Cesar;derecho;derecho;1;3.99;3.91;No;26;3.2915384615384613;8.0;0.0;12.0
Masculino;Soltero(a);No aplica;Cesar;derecho;derecho;1;4.31;4.17;No;25;3.560416666666667;3.0;0.0;4.0
Masculino;Soltero(a);No aplica;Risaralda;derecho;derecho;1;3.73;3.66;Si;51;3.5004444444444447;10.0;0.0;14.0
Masculino;Soltero(a);No aplica;Nariño;sociología;ciencias sociales y humanas;2;4.02;4.12;No;61;4.425087719298245;0.0;172.0;10.0
Masculino;Soltero(a);No aplica;Nariño;economía;economía;2;3.95;3.15;No;20;3.4685;4.0;49.0;2.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.76;3.52;No;42;3.6241666666666665;4.0;0.0;13.0
Masculino;Soltero(a);No aplica;Casanare;gobierno y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;3.22;3.5;No;86;3.729880952380952;9.0;196.0;10.0
Masculino;Soltero(a);No aplica;Magdalena;administración de empresas ;administración de empresas;2;3.56;3.46;No;33;3.5724242424242423;2.0;61.0;6.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.93;3.79;No;38;3.492058823529412;7.0;0.0;12.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;4.03;4.28;No;41;3.630294117647059;7.0;0.0;12.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.6;3.26;No;25;3.6388;4.0;0.0;4.0
Masculino;Soltero(a);No aplica;Nariño;derecho;derecho;1;3.45;3.5;No;50;3.678478260869565;7.0;0.0;14.0
Masculino;Soltero(a);No aplica;Cesar;finanzas y relaciones internacionales;finanzas, gobierno y relaciones internacionales;2;4.82;4.72;No;80;4.715357142857143;0.0;169.0;9.0
